PROMPTTYPE,Index,Requirement,Ground Truth,Response,Equivalent
ADARULE,4067,"the elevator is open and, as a consequence, every time a train derails then it will happen that the bar is down",G(elevator_is_open -> G(train_derails -> F bar_is_down)),elevator_is_open & G(train_derails -> F(bar_is_down)),False
ADARULE,4067,"the elevator is open and, as a consequence, every time a train derails then it will happen that the bar is down",G(elevator_is_open -> G(train_derails -> F bar_is_down)),elevator_is_open & G(train_derails -> F(bar_is_down)),False
ADARULE,4067,"the elevator is open and, as a consequence, every time a train derails then it will happen that the bar is down",G(elevator_is_open -> G(train_derails -> F bar_is_down)),G(elevator_is_open & G(train_derails -> F bar_is_down)),False
ADARULE,4067,"the elevator is open and, as a consequence, every time a train derails then it will happen that the bar is down",G(elevator_is_open -> G(train_derails -> F bar_is_down)),G(elevator_is_open & G(train_derails -> F(bar_is_down))),False
ADARULE,4067,"the elevator is open and, as a consequence, every time a train derails then it will happen that the bar is down",G(elevator_is_open -> G(train_derails -> F bar_is_down)),elevator_is_open & G(train_derails -> F(bar_is_down)),False
ADARULE,4067,"the elevator is open and, as a consequence, every time a train derails then it will happen that the bar is down",G(elevator_is_open -> G(train_derails -> F bar_is_down)),G(elevator_is_open & G(train_derails -> F bar_is_down)),False
ADARULE,4067,"the elevator is open and, as a consequence, every time a train derails then it will happen that the bar is down",G(elevator_is_open -> G(train_derails -> F bar_is_down)),G(elevator_is_open & G(train_derails -> F(bar_is_down))),False
ADARULE,4067,"the elevator is open and, as a consequence, every time a train derails then it will happen that the bar is down",G(elevator_is_open -> G(train_derails -> F bar_is_down)),elevator_is_open & G(train_derails -> F bar_is_down),False
ADARULE,4067,"the elevator is open and, as a consequence, every time a train derails then it will happen that the bar is down",G(elevator_is_open -> G(train_derails -> F bar_is_down)),G(elevator_is_open & G(train_derails -> F(bar_is_down))),False
ADARULE,4068,go through the yellow or red_room and enter the blue_room,F((red_room | yellow_room) & F blue_room),! (yellow_room | red_room) | F ((yellow_room | red_room) & F blue_room),False
ADARULE,4068,go through the yellow or red_room and enter the blue_room,F((red_room | yellow_room) & F blue_room),! (yellow_room | red_room) | F ((yellow_room | red_room) & F blue_room),False
ADARULE,4068,go through the yellow or red_room and enter the blue_room,F((red_room | yellow_room) & F blue_room),! (yellow_room | red_room) | F ((yellow_room | red_room) & F blue_room),False
ADARULE,4068,go through the yellow or red_room and enter the blue_room,F((red_room | yellow_room) & F blue_room),! (yellow_room | red_room) | F ((yellow_room | red_room) & F blue_room),False
ADARULE,4068,go through the yellow or red_room and enter the blue_room,F((red_room | yellow_room) & F blue_room),! (yellow_room | red_room) | F ((yellow_room | red_room) & F (blue_room)),False
ADARULE,4068,go through the yellow or red_room and enter the blue_room,F((red_room | yellow_room) & F blue_room),! (yellow_room | red_room) | F ((yellow_room | red_room) & F blue_room),False
ADARULE,4068,go through the yellow or red_room and enter the blue_room,F((red_room | yellow_room) & F blue_room),! (yellow_room | red_room) | F ((yellow_room | red_room) & F blue_room),False
ADARULE,4068,go through the yellow or red_room and enter the blue_room,F((red_room | yellow_room) & F blue_room),! (yellow_room | red_room) | F ((yellow_room | red_room) & F blue_room),False
ADARULE,4068,go through the yellow or red_room and enter the blue_room,F((red_room | yellow_room) & F blue_room),! (yellow_room | red_room) | F ((yellow_room | red_room) & F blue_room),False
ADARULE,4068,go through the yellow or red_room and enter the blue_room,F((red_room | yellow_room) & F blue_room),! (yellow_room | red_room) | F ((yellow_room | red_room) & F (blue_room)),False
ADARULE,4069,at some time get_near flag and when possible make_to flag,F get_near_flag & F make_to_flag,F(get_near_flag & F make_to_flag),False
ADARULE,4069,at some time get_near flag and when possible make_to flag,F get_near_flag & F make_to_flag,F(get_near_flag & F(make_to_flag)),False
ADARULE,4069,at some time get_near flag and when possible make_to flag,F get_near_flag & F make_to_flag,F(get_near_flag & F(make_to_flag)),False
ADARULE,4069,at some time get_near flag and when possible make_to flag,F get_near_flag & F make_to_flag,F(get_near_flag & F(make_to_flag)),False
ADARULE,4069,at some time get_near flag and when possible make_to flag,F get_near_flag & F make_to_flag,F(get_near_flag & F(make_to_flag)),False
ADARULE,4069,at some time get_near flag and when possible make_to flag,F get_near_flag & F make_to_flag,F(get_near_flag & F(make_to_flag)),False
ADARULE,4069,at some time get_near flag and when possible make_to flag,F get_near_flag & F make_to_flag,F(get_near_flag & F(make_to_flag)),False
ADARULE,4069,at some time get_near flag and when possible make_to flag,F get_near_flag & F make_to_flag,F(get_near_flag & F(make_to_flag)),False
ADARULE,4069,at some time get_near flag and when possible make_to flag,F get_near_flag & F make_to_flag,F(get_near_flag & F(make_to_flag)),False
ADARULE,4069,at some time get_near flag and when possible make_to flag,F get_near_flag & F make_to_flag,F(get_near_flag & F(make_to_flag)),False
ADARULE,4070,go into green_room but avoid blue_room,F green_room & G!blue_room,F(green_room ) & G(!blue_room ),True
ADARULE,4070,go into green_room but avoid blue_room,F green_room & G!blue_room,F(green_room ) & G(!blue_room ),True
ADARULE,4070,go into green_room but avoid blue_room,F green_room & G!blue_room,F(green_room ) & G(!blue_room ),True
ADARULE,4070,go into green_room but avoid blue_room,F green_room & G!blue_room,F(green_room ) & G(!blue_room ),True
ADARULE,4070,go into green_room but avoid blue_room,F green_room & G!blue_room,F(green_room ) & G(!blue_room ),True
ADARULE,4070,go into green_room but avoid blue_room,F green_room & G!blue_room,F(green_room ) & G(!blue_room ),True
ADARULE,4070,go into green_room but avoid blue_room,F green_room & G!blue_room,F green_room & G(! blue_room),True
ADARULE,4070,go into green_room but avoid blue_room,F green_room & G!blue_room,F(green_room ) & G(!blue_room ),True
ADARULE,4070,go into green_room but avoid blue_room,F green_room & G!blue_room,F(green_room ) & G(!blue_room ),True
ADARULE,4070,go into green_room but avoid blue_room,F green_room & G!blue_room,F(green_room ) & G(!blue_room ),True
ADARULE,4072,"Either deliver the parking_meter to the loading_dock happens infinitely often, or idle happens in the next step.",GF deliver_parking_meter_loading_dock | X idle,GF (deliver_parking_meter_loading_dock ) | X (idle ),True
ADARULE,4072,"Either deliver the parking_meter to the loading_dock happens infinitely often, or idle happens in the next step.",GF deliver_parking_meter_loading_dock | X idle,GF (deliver_parking_meter_loading_dock ) | X (idle ),True
ADARULE,4072,"Either deliver the parking_meter to the loading_dock happens infinitely often, or idle happens in the next step.",GF deliver_parking_meter_loading_dock | X idle,GF(deliver_parking_meter_loading_dock ) | X(idle ),True
ADARULE,4072,"Either deliver the parking_meter to the loading_dock happens infinitely often, or idle happens in the next step.",GF deliver_parking_meter_loading_dock | X idle,GF(deliver_parking_meter_loading_dock ) | X(idle ),True
ADARULE,4072,"Either deliver the parking_meter to the loading_dock happens infinitely often, or idle happens in the next step.",GF deliver_parking_meter_loading_dock | X idle,GF (deliver_parking_meter_loading_dock ) | X (idle ),True
ADARULE,4072,"Either deliver the parking_meter to the loading_dock happens infinitely often, or idle happens in the next step.",GF deliver_parking_meter_loading_dock | X idle,GF (deliver_parking_meter_loading_dock ) | X (idle ),True
ADARULE,4072,"Either deliver the parking_meter to the loading_dock happens infinitely often, or idle happens in the next step.",GF deliver_parking_meter_loading_dock | X idle,GF(deliver_parking_meter_loading_dock ) | X(idle ),True
ADARULE,4072,"Either deliver the parking_meter to the loading_dock happens infinitely often, or idle happens in the next step.",GF deliver_parking_meter_loading_dock | X idle,GF(deliver_parking_meter_loading_dock ) | X(idle ),True
ADARULE,4072,"Either deliver the parking_meter to the loading_dock happens infinitely often, or idle happens in the next step.",GF deliver_parking_meter_loading_dock | X idle,GF (deliver_parking_meter_loading_dock ) | X (idle ),True
ADARULE,4072,"Either deliver the parking_meter to the loading_dock happens infinitely often, or idle happens in the next step.",GF deliver_parking_meter_loading_dock | X idle,GF(deliver_parking_meter_loading_dock ) | X(idle ),True
ADARULE,4075,every time the escalator speeds up,G escalator_speeds_up,G(escalator_speeds_up ),True
ADARULE,4075,every time the escalator speeds up,G escalator_speeds_up,G(escalator_speeds_up ),True
ADARULE,4075,every time the escalator speeds up,G escalator_speeds_up,G (escalator_speeds_up ),True
ADARULE,4075,every time the escalator speeds up,G escalator_speeds_up,G(escalator_speeds_up ),True
ADARULE,4075,every time the escalator speeds up,G escalator_speeds_up,G(escalator_speeds_up ),True
ADARULE,4075,every time the escalator speeds up,G escalator_speeds_up,G(escalator_speeds_up ),True
ADARULE,4075,every time the escalator speeds up,G escalator_speeds_up,G(escalator_speeds_up ),True
ADARULE,4075,every time the escalator speeds up,G escalator_speeds_up,G(escalator_speeds_up ),True
ADARULE,4075,every time the escalator speeds up,G escalator_speeds_up,G(escalator_speeds_up ),True
ADARULE,4075,every time the escalator speeds up,G escalator_speeds_up,G(escalator_speeds_up ),True
ADARULE,4076,Refrain from going to room 4 before you arrive at building 4,!room_4 U building_4,!room_4 U building_4,True
ADARULE,4076,Refrain from going to room 4 before you arrive at building 4,!room_4 U building_4,!room_4 U building_4,True
ADARULE,4076,Refrain from going to room 4 before you arrive at building 4,!room_4 U building_4,!room_4 U building_4,True
ADARULE,4076,Refrain from going to room 4 before you arrive at building 4,!room_4 U building_4,!room_4 U building_4,True
ADARULE,4076,Refrain from going to room 4 before you arrive at building 4,!room_4 U building_4,!room_4 U building_4,True
ADARULE,4076,Refrain from going to room 4 before you arrive at building 4,!room_4 U building_4,!room_4 U building_4,True
ADARULE,4076,Refrain from going to room 4 before you arrive at building 4,!room_4 U building_4,!room_4 U building_4,True
ADARULE,4076,Refrain from going to room 4 before you arrive at building 4,!room_4 U building_4,!room_4 U building_4,True
ADARULE,4076,Refrain from going to room 4 before you arrive at building 4,!room_4 U building_4,G(!room_4 U building_4),False
ADARULE,4076,Refrain from going to room 4 before you arrive at building 4,!room_4 U building_4,!room_4 U building_4,True
ADARULE,4079,"If record the pedestrian on northwest_1st_street ever holds, get_help must have held beforehand.",F record_pedestrian_northwest_1st_street -> (!record_pedestrian_northwest_1st_street U (get_help & !record_pedestrian_northwest_1st_street)),(!record_pedestrian_northwest_1st_street ) | (get_help U record_pedestrian_northwest_1st_street ),False
ADARULE,4079,"If record the pedestrian on northwest_1st_street ever holds, get_help must have held beforehand.",F record_pedestrian_northwest_1st_street -> (!record_pedestrian_northwest_1st_street U (get_help & !record_pedestrian_northwest_1st_street)),!record_pedestrian_northwest_1st_street | F(get_help & F(record_pedestrian_northwest_1st_street)),False
ADARULE,4079,"If record the pedestrian on northwest_1st_street ever holds, get_help must have held beforehand.",F record_pedestrian_northwest_1st_street -> (!record_pedestrian_northwest_1st_street U (get_help & !record_pedestrian_northwest_1st_street)),!record_pedestrian_northwest_1st_street | F(get_help & F(record_pedestrian_northwest_1st_street)),False
ADARULE,4079,"If record the pedestrian on northwest_1st_street ever holds, get_help must have held beforehand.",F record_pedestrian_northwest_1st_street -> (!record_pedestrian_northwest_1st_street U (get_help & !record_pedestrian_northwest_1st_street)),!record_pedestrian_northwest_1st_street | F(get_help & F(record_pedestrian_northwest_1st_street)),False
ADARULE,4079,"If record the pedestrian on northwest_1st_street ever holds, get_help must have held beforehand.",F record_pedestrian_northwest_1st_street -> (!record_pedestrian_northwest_1st_street U (get_help & !record_pedestrian_northwest_1st_street)),!record_pedestrian_northwest_1st_street | F(get_help & F(record_pedestrian_northwest_1st_street)),False
ADARULE,4079,"If record the pedestrian on northwest_1st_street ever holds, get_help must have held beforehand.",F record_pedestrian_northwest_1st_street -> (!record_pedestrian_northwest_1st_street U (get_help & !record_pedestrian_northwest_1st_street)),!record_pedestrian_northwest_1st_street | F(get_help & F(record_pedestrian_northwest_1st_street)),False
ADARULE,4079,"If record the pedestrian on northwest_1st_street ever holds, get_help must have held beforehand.",F record_pedestrian_northwest_1st_street -> (!record_pedestrian_northwest_1st_street U (get_help & !record_pedestrian_northwest_1st_street)),!record_pedestrian_northwest_1st_street | F(get_help & F(record_pedestrian_northwest_1st_street)),False
ADARULE,4079,"If record the pedestrian on northwest_1st_street ever holds, get_help must have held beforehand.",F record_pedestrian_northwest_1st_street -> (!record_pedestrian_northwest_1st_street U (get_help & !record_pedestrian_northwest_1st_street)),!record_pedestrian_northwest_1st_street | F(get_help & F(record_pedestrian_northwest_1st_street)),False
ADARULE,4079,"If record the pedestrian on northwest_1st_street ever holds, get_help must have held beforehand.",F record_pedestrian_northwest_1st_street -> (!record_pedestrian_northwest_1st_street U (get_help & !record_pedestrian_northwest_1st_street)),!record_pedestrian_northwest_1st_street | F(get_help & F(record_pedestrian_northwest_1st_street)),False
ADARULE,4079,"If record the pedestrian on northwest_1st_street ever holds, get_help must have held beforehand.",F record_pedestrian_northwest_1st_street -> (!record_pedestrian_northwest_1st_street U (get_help & !record_pedestrian_northwest_1st_street)),!record_pedestrian_northwest_1st_street | F(get_help & F(record_pedestrian_northwest_1st_street)),False
ADARULE,4080,"Either go_home happens infinitely often, or record unstable_beam happens in the next step.",GF go_home | X record_unstable_beam,GF go_home | X record_unstable_beam,True
ADARULE,4080,"Either go_home happens infinitely often, or record unstable_beam happens in the next step.",GF go_home | X record_unstable_beam,GF(go_home ) | X(record_unstable_beam ),True
ADARULE,4080,"Either go_home happens infinitely often, or record unstable_beam happens in the next step.",GF go_home | X record_unstable_beam,GF(go_home ) | X(record_unstable_beam ),True
ADARULE,4080,"Either go_home happens infinitely often, or record unstable_beam happens in the next step.",GF go_home | X record_unstable_beam,GF(go_home ) | X(record_unstable_beam ),True
ADARULE,4080,"Either go_home happens infinitely often, or record unstable_beam happens in the next step.",GF go_home | X record_unstable_beam,GF(go_home ) | X(record_unstable_beam ),True
ADARULE,4080,"Either go_home happens infinitely often, or record unstable_beam happens in the next step.",GF go_home | X record_unstable_beam,GF go_home | X record_unstable_beam,True
ADARULE,4080,"Either go_home happens infinitely often, or record unstable_beam happens in the next step.",GF go_home | X record_unstable_beam,GF go_home | X record_unstable_beam,True
ADARULE,4080,"Either go_home happens infinitely often, or record unstable_beam happens in the next step.",GF go_home | X record_unstable_beam,GF(go_home ) | X(record_unstable_beam ),True
ADARULE,4080,"Either go_home happens infinitely often, or record unstable_beam happens in the next step.",GF go_home | X record_unstable_beam,GF go_home | X record_unstable_beam,True
ADARULE,4080,"Either go_home happens infinitely often, or record unstable_beam happens in the next step.",GF go_home | X record_unstable_beam,GF(go_home ) | X(record_unstable_beam ),True
ADARULE,4081,"each time the escalator moves then after the car enters, eventually, the constructor instantiate objects",G(escalator_moves -> G(car_enters -> F constructor_instantiate_objects)),G(escalator_moves -> G(car_enters -> F(constructor_instantiate_objects))),True
ADARULE,4081,"each time the escalator moves then after the car enters, eventually, the constructor instantiate objects",G(escalator_moves -> G(car_enters -> F constructor_instantiate_objects)),G((escalator_moves & F(car_enters)) -> F(constructor_instantiate_objects)),False
ADARULE,4081,"each time the escalator moves then after the car enters, eventually, the constructor instantiate objects",G(escalator_moves -> G(car_enters -> F constructor_instantiate_objects)),G((escalator_moves & F car_enters) -> F constructor_instantiate_objects),False
ADARULE,4081,"each time the escalator moves then after the car enters, eventually, the constructor instantiate objects",G(escalator_moves -> G(car_enters -> F constructor_instantiate_objects)),G((escalator_moves & F car_enters) -> F constructor_instantiate_objects),False
ADARULE,4081,"each time the escalator moves then after the car enters, eventually, the constructor instantiate objects",G(escalator_moves -> G(car_enters -> F constructor_instantiate_objects)),G((escalator_moves & F car_enters) -> F constructor_instantiate_objects),False
ADARULE,4081,"each time the escalator moves then after the car enters, eventually, the constructor instantiate objects",G(escalator_moves -> G(car_enters -> F constructor_instantiate_objects)),G((escalator_moves & F car_enters) -> F constructor_instantiate_objects),False
ADARULE,4081,"each time the escalator moves then after the car enters, eventually, the constructor instantiate objects",G(escalator_moves -> G(car_enters -> F constructor_instantiate_objects)),G((escalator_moves & F car_enters) -> F constructor_instantiate_objects),False
ADARULE,4081,"each time the escalator moves then after the car enters, eventually, the constructor instantiate objects",G(escalator_moves -> G(car_enters -> F constructor_instantiate_objects)),G((escalator_moves & F(car_enters)) -> F(constructor_instantiate_objects)),False
ADARULE,4081,"each time the escalator moves then after the car enters, eventually, the constructor instantiate objects",G(escalator_moves -> G(car_enters -> F constructor_instantiate_objects)),G((escalator_moves & F car_enters) -> F constructor_instantiate_objects),False
ADARULE,4081,"each time the escalator moves then after the car enters, eventually, the constructor instantiate objects",G(escalator_moves -> G(car_enters -> F constructor_instantiate_objects)),G((escalator_moves & F car_enters) -> F constructor_instantiate_objects),False
ADARULE,4082,Avoid going to building_8 until you have reached parking_lot_8,!building_8 U parking_lot_8,!building_8 U parking_lot_8,True
ADARULE,4082,Avoid going to building_8 until you have reached parking_lot_8,!building_8 U parking_lot_8,!building_8 U parking_lot_8,True
ADARULE,4082,Avoid going to building_8 until you have reached parking_lot_8,!building_8 U parking_lot_8,(!building_8 ) U (parking_lot_8 ),True
ADARULE,4082,Avoid going to building_8 until you have reached parking_lot_8,!building_8 U parking_lot_8,!building_8 U parking_lot_8,True
ADARULE,4082,Avoid going to building_8 until you have reached parking_lot_8,!building_8 U parking_lot_8,!building_8 U parking_lot_8,True
ADARULE,4082,Avoid going to building_8 until you have reached parking_lot_8,!building_8 U parking_lot_8,!building_8 U parking_lot_8,True
ADARULE,4082,Avoid going to building_8 until you have reached parking_lot_8,!building_8 U parking_lot_8,!building_8 U parking_lot_8,True
